"id","premise","hypothesis","trial","response","confusing","confusing_reason","type","Answer.condition","Answer.time_in_minutes","anon_id"
"1563","This behavior was selected by 38 percent of the Le Moyne students. ( It was selected by 45 percent of the Kilgore students and ranked first. ) That this behavior ranked high in both studies on this topic did not surprise me.","There are two studies on this topic.",9,"100.00",0,"","target-original",0,13.6454333333333,76
"1536"," It was hardly their fault. I have no doubt that all three of the people we have been discussing are good professional broadcasters.","We have been discussing three people.",25,"100.00",0,"","target-original",0,21.1348666666667,76
"592","CALLER Hi, how are you? You didn't ask earlier why this young womans death was nt covered.","This young womans death wasn't covered for some reason.",4,"100.00",0,"","target-negated",0,21.1348666666667,76
"137792c_filler","and i don't think they've repainted since","I think they repainted it a few times now.",11,"0.00",0,"","filler",0,13.6454333333333,76
"121230e_filler","Exercises were conducted to counter this threat, but they were not based on actual intelligence.","Exercises were not based on actual intelligence.",15,"100.00",0,"","filler",0,13.6454333333333,76
"555","I've got to surrender! I'm supposed to tap the mat as a signal that I give up, but the floor is covered by cottage cheese, and no one can see the taps that are growing ever more frantic. I don't begin to flail.","I wasn't flailing before.",16,"99.79",0,"","target-negated",0,13.6454333333333,76
"142","GOOD poetry is dangerous. Emily Dickinson said that it blew the top of her head off. Nobody began to shiver.","Nobody was shivering before.",10,"81.18",0,"","target-negated",0,13.6454333333333,76
"adv_1174"," Milwaukee: Bucks coach Chris Ford and point G Sherman Douglas haven't been reunited in Milwaukee this season.","Sherman Ford and Chris Douglas were part of the same team earlier.",3,"100.00",0,"","target-negated",0,21.1348666666667,76
"adv_1781","If you disagree with those people, many of them will try to hurt you. Far left intolerance is off the chart. And there is no better example than reaction to the death of Reverend Jerry Falwell.","Far left intolerance is a reaction to the death of Reverend Jerry Falwell",12,"0.00",0,"","target-original",0,13.6454333333333,76
"2040","Although Alexander loves the challenges and rewards of television and movie acting, her first love still remains dance-and has been since she was a child. While growing up in Queens, N.Y., she says her mother kept her in tap and African dance classes to keep her active and focused. She enrolled in the prestigious Alvin Alley American Dance Theater School after graduating from high school with the intention of becoming a professional dancer.","Alexander graduated from high school",13,"100.00",0,"","target-original",0,13.6454333333333,76
"1735","If there are plenty of other hearty souls like yourself out there, then it's a safe bet the action is good. Ice fishermen seem more willing to talk about where the fish are biting than their warm-water counterparts. Maybe it's not a fear that their tongues will freeze without use that makes enthusiastic talkers out of usually quiet anglers.","Something makes enthusiastic talkers out of usually quiet anglers",14,"48.65",0,"","target-negated",0,13.6454333333333,76
"adv_2078","LYDEN-HOST: How many times have you heard you have just as about as much chance of that happening as winning the lottery? Well, in Roby, Texas population 616, 43 towns people didn't win the lottery.","At least 616 people in Roby, Texas entered the lottery.",15,"26.47",0,"","target-negated",0,6.97366666666667,28
"129391n_filler","All of this is a minor irritation to the user, but Philip Gove wanted to save space at all costs.","Philip Gove wanted to save space in the new building.",16,"100.00",0,"","filler",0,6.97366666666667,28
"1509","  Through a Merrill spokesman, Tully declined to be interviewed.","Tully was asked to be interviewed.",6,"100.00",0,"","target-original",0,6.97366666666667,28
"151"," Giving me a thumbs-up. And then all of the sudden Hugh didn't start coughing in an embarrassing manner.","Hugh wasn't coughing in an embarrassing manner earlier.",8,"97.30",0,"","target-negated",0,6.97366666666667,28
"48222c_filler","News berates computer users for picking obvious, easily cracked passwords and chastises system administrators for ignoring basic security precautions.","News outlets do not blame users or system administrators for security breaches. ",27,"0.51",0,"","filler",0,6.97366666666667,28
"1139","We've turned over all of our financial information. With all due respect, to say that the players haven't had all of the information, including all the information on related party transactions, is just not so. The fact is, as far as trust is concerned, you know, both sides of the conflict don't come with a lot of baggage.","There are two sides of the conflict.",24,"100.00",0,"","target-negated",0,6.97366666666667,28
"114267c_filler","But you would not trust me.""","You trust me implicitly. ",25,"0.00",0,"","filler",0,6.97366666666667,28
"1086","( Voiceover ) And she recently figured out a way to get around. While Brooke isn't capable of speaking, she does manage to let her thoughts be known.","It takes effort for Brooke to let her thoughts be known.",26,"91.76",0,"","target-original",0,6.97366666666667,28
"131614n_filler","1) Increased federal enforcement . Before Hoover's death, the FBI did not aggressively investigate the Mafia.","Increased federal enforcement is essential to curbing organized crime.",18,"93.98",0,"","filler",0,6.97366666666667,28
"2442"," Sutton, 29, created a website for job seekers after he graduated with a master's degree in finance from the University of Denver Daniels College of Business in June. His sister, Kate, started her own women's clothing firm at 24 after working in her father's auto-finance company.","Sutton's sister Kate worked in her father's auto-finance company.",11,"100.00",0,"","target-original",0,11.8818333333333,28
"813"," ""The reason I stopped watching TV for the past weeks is because of all these pictures they are showing of refugees in my country,"" he said. I've seen some of the worst stuff in Somalia and Kenya growing up in Africa for 20 years before moving to the United States, and I never got a chance to see the sadness and the ugliest pictures.","I moved to the United States.",12,"100.00",0,"","target-original",0,11.8818333333333,28
"adv_210","It was so packed, there were people sitting in their seats holding small to medium-sized bags because they couldn't go either way in the aisles.  Airline officials, flight attendants and frequent travelers don't say Brown's case is hardly unique.","Brown's case is hardly official.",17,"0.19",0,"","target-negated",0,6.97366666666667,28
"641","Along the cutbanks, what appeared to be gold sparkled in the breaking morning light. Iron pyrite. She knew that placer gold never sparkles.","Placer gold never sparkles.",22,"100.00",0,"","target-original",0,6.97366666666667,28
"adv_993","And, of course, at that time my dad was dying, and we had a cat who died. There was a lot of death around. And there was this bird who had died in our driveway, and I just left it there, and every day we went and looked at this bird, you know, and didn't see what happened.","Something left.",23,"0.98",0,"","target-negated",0,6.97366666666667,28
"adv_2451"," Robert Dixon after planes from Yorktown and Lexington sank the light carrier Shoho in 20 minutes. Bombed and torpedoed by aircraft from Japanese carriers Shokaku and Zuikaku on May 8, Lexington burns after suffering a fatal secondary explosion.","Shokaku and Zuikaku suffered a fatal secondary explosion.",11,"100.00",0,"","target-original",0,6.97366666666667,28
"1534","Do it with your hands, "" she urged. Marion was smiling. Both of us were, like idiots.","There were two of us.",12,"100.00",0,"","target-original",0,6.97366666666667,28
"1380","Then one day he stopped returning her calls. Frustrated at being unable to reach him, she stopped by his apartment to find him there with another woman. Vicki did not begin grappling with the familiar feelings of disappointment from yet another failed relationship.","Vicki was not already grappling with feelings of disappointment from yet another failed relationship.",13,"7.68",0,"","target-negated",0,6.97366666666667,28
"788"," Meet me there, "" he said before putting the phone down and retrieving his gun from his waist. He sped down through the streets before turning into the driveway.","He turned into the driveway.",14,"100.00",0,"","target-original",0,6.97366666666667,28
"635","What denomination?  I don't think it's a Christian church.","It's a Christian church.",3,"46.25",0,"","target-negated",0,6.97366666666667,28
"295","<strong>Speaker A</strong>: And this dynamic of like what is it mean to make something--I would suggest that to make something is brilliant as the light bulb. You don't need a bit of all three characteristics we were discussing.","We were discussing three characteristics.",4,"100.00",0,"","target-negated",0,6.97366666666667,28
"adv_1989","Forgotten. Clean slate. General Squires will be reassigned shortly-and I have assurances that he will draw a responsible and prestigious command.","General Squires had been given assurances before.",5,"30.63",0,"","target-original",0,6.97366666666667,28
"1894","I mean, the people of the United States must be somewhat wary, wouldn't you think? Mr. ZONIS I think we have to be very leery.","We have to be very leery",27,"100.00",0,"","target-original",0,11.8818333333333,28
"1919","""We need to fight and protect our borders,"" he said. ""Once they infiltrate your country, it's very, very difficult to get them out."" Bassole didn't decline, however, to answer questions about the activities of U.S. Special Operations forces in his country.","Bassole was asked to answer question about the activities of U. S. Special Operations forces in his country.",19,"100.00",0,"","target-negated",0,6.97366666666667,28
"adv_104","And I think George is absolutely right, they're going to start moving for delays. But they've got to figure out what kind of delays they go for and how much they can afford to possibly alienate some Democratic senators who want to go ahead and get this thing over with. So they've got a tight, it's a tougher road to walk for the White House, a more delicate tightrope than what they faced in the House because they, the Senate Democrats are notoriously more independent and will be expected to, I think that they, it's like Senator Byrd, who just said yesterday as a Democrat, he talked about the President's Rose Garden speech after that impeachment and he called it an exercise of...","what they faced in the house is a tightrope only for them.",3,"61.58",0,"","target-original",0,11.8818333333333,28
"1176","Buddhists remind us of the need to face and accept death. The Jewish story of Sarah and Abraham speaks to later-life rebirth, joyful and creative. Taoism doesn't reconnect aging to the great cycles of nature.","Aging has been connected to the great cycles of nature before.",20,"21.42",0,"","target-negated",0,6.97366666666667,28
"2041","and I thought it was a great opportunity for our children to gain exposure to their cultural background, so we stayed in Tuskegee after retiring, "" he says. Purnell and his wife, JoAnn, live in Washington, D.C., where he worked as curator at the National Air and Space Museum after leaving military service as a captain. And Crockett worked for the National Guard Bureau at the Pentagon for 6 years after retiring from the Air Force in 1970.","Crocket retired from the Air Force in 1970",21,"100.00",0,"","target-original",0,6.97366666666667,28
"1141","Most ambitious is ""The Road."" Its first four parts, completed in 1997, are included here; the second four he hopes to finish soon. Most of the pieces in the first four parts are short, and it takes two CD's to encompass all 32 pieces.","There are 32 pieces on the two CDs.",10,"100.00",0,"","target-original",0,6.97366666666667,28
"2209","  Ms. Barron, 44, did not begin receiving $435 in cash and food stamps for the children's support.","Ms. Barron wasn't previously receiving $435 in cash and food stamps for the children's support.",7,"99.85",0,"","target-negated",0,11.8818333333333,28
"1510"," Oops! I forgot to say that when you begin, you each have thirty-six marbles.","I was supposed to say that when you begin, you each have thirty-six marbles.",8,"100.00",0,"","target-original",0,11.8818333333333,28
"169"," EVE # I know exactly what you always tell me:","You always tell me something.",9,"91.10",0,"","target-original",0,11.8818333333333,28
"1914","wasn't part of the act. "" Ethan, 23 Purebred Payback "" I work with a girl who's a big gossip. She happened to spread a lot of rumors about me, and I was looking for a little revenge.","It was unexpected that she spread a lot of rumors about me.",10,"3.12",0,"","target-original",0,11.8818333333333,28
"1874","  Representative Jack Kingston, Republican of Georgia, didn't say the Democratic takeover of Congress and the continuing grim news from Iraq had rendered Mr. Bush nearly irrelevant.","The Democratic takeover of Congress and the continuing grim news from Iraq had rendered Mr. Bush nearly irrelevant.",10,"100.00",0,"","target-negated",0,15.3043666666667,28
"1536"," It was hardly their fault. I have no doubt that all three of the people we have been discussing are good professional broadcasters.","We have been discussing three people.",11,"100.00",0,"","target-original",0,15.3043666666667,28
"2145","how exhausting, (B), how frustrating is it to be a vice presidential candidate in the sense that you don't really have your own staff? I mean, it's still- it's not the president's- or the presidential candidate's staff who is telling you how they want to run the campaign.","Someone is telling the vice presidential candidate how the presidential candidate wants to run the campaign.",12,"75.21",0,"","target-negated",0,15.3043666666667,28
"1723"," As Bourdieu wrote in Distinct ion, ""one may choose to emphasize either the complicities which unite them in hostility or the hostilities which separate them in complicity."" However, it is the structural homologies that exist between the holders of cultural capital and the holders of economic and political capital within the field of power that consign artists and intellectuals to their place within "" divisions of the labor of domination ""--material and symbolic.","Something consigns artists and intellectuals to their place within ""divisions of the labor of domination""",13,"23.27",0,"","target-original",0,11.8818333333333,28
"59914e_filler","Their actions saved the lives of countless others, and may have saved either the Capitol or the White House from destruction.","They saved lives with what they were doing.",7,"100.00",0,"","filler",0,6.97366666666667,28
"786"," Carlson started her career at Legal Times, where she made use of her law degree from George Washington University, before moving on to Esquire and the New Republic. Carlson hasn't written in-depth profiles of personalities since joining TIME in 1988.","Carlson joined TIME in 1988.",9,"100.00",0,"","target-negated",0,6.97366666666667,28
"85304c_filler","They should have him be just a disembodied voice.","They had him fart all his lines while prancing around nude.",3,"4.29",0,"","filler",0,15.3043666666667,28
"21330c_filler","'So I assume he hacked into the autopilot and reprogrammed it to-'","I don't think he hacked into anything.",4,"0.13",0,"","filler",0,11.8818333333333,28
"145863n_filler","What's needed, alongside an evacuation plan, is a realistic program to stabilize conditions for those left behind.","Evacuation is always the first line of response. ",6,"17.46",0,"","filler",0,11.8818333333333,28
"20553c_filler","If a new sewing table or a new sewing machine with programmable features is added at a particular workstation'that is, any device that reduces the time it takes to complete various tasks'then the allowable time and wage rate for that operation must be changed.","New innovations that reduce time needed to do something has no affect on the operation.",6,"3.75",0,"","filler",0,15.3043666666667,28
"1367","Morris, you can go with Elmo.  Knee did not start crying.","Knee was not crying before.",7,"95.84",0,"","target-negated",0,15.3043666666667,28
"592","CALLER Hi, how are you? You didn't ask earlier why this young womans death was nt covered.","This young womans death wasn't covered for some reason.",8,"100.00",0,"","target-negated",0,15.3043666666667,28
"110451e_filler","An astute mother I observed in the grocery store had her 3-year-old son, Ricky, reach for items on the shelf and put them in the cart.","Ricky reached for groceries and put it into his mother's cart. ",9,"100.00",0,"","filler",0,15.3043666666667,28
"adv_1605","The residual threat of reactionary takeover in the Russian Republic remained, but even in the worst-case scenario Russian forces would be both weaker and further removed from German borders than at any time during the Cold War. Despite these auspicious developments, the German government of Chancellor Kohl reacted almost with a sense of panic to the new international environment. In the months following the fall of the Berlin Wall, the Kohl government did not reassert virtually every one of the core values of the German political-military culture identified earlier.","Virtually every one of the core values of the German political-military culture was identified earlier.",22,"95.65",0,"","target-negated",0,11.8818333333333,28
"24474c_filler","There was also a candy store about three or four blocks in the other direction called Pud's that we used to walk up to and across the street from Pud's was the local fire department and the uh the firemen used to let us play on the fire engines which is completely unheard of nowadays but they let us you know climb all over them, get inside and honk the horns you know put on fire jacket and boots or whatever we wanted to do and uh I guess there just weren't a lot of fires in Asheville in that part of town because they never seemed to be concerned that we would be interfering with their preparedness.","The firemen wouldn't let us play on the fire engines. ",23,"0.00",0,"","filler",0,11.8818333333333,28
"2072","He was IG-88, a droid, a sophisticated droid--an assassin droid. Where am I? A microsecond later, images from his exterior sensors didn't snap into focus.","Previously, images from his exterior sensors hadn't been in focus.",24,"89.35",0,"","target-negated",0,11.8818333333333,28
"103896c_filler","She waits tables like one night a week at another job to help put me through and everything like that.","She doesn't want to help me.",25,"0.00",0,"","filler",0,11.8818333333333,28
"1054","  In all this, congressional Republicans of the Gingrich stripe had an advantage that neither the White House nor the congressional Democratic majority enjoyed: Until now they needed to show how their numbers would add up.","They show how their numbers add up.",26,"99.66",0,"","target-negated",0,11.8818333333333,28
"7048e_filler","The literacy statistics change little from year to year.","The statistics with regards to literacy change slightly from year to year.",14,"92.17",0,"","filler",0,15.3043666666667,28
"1936"," The sentiment is sweet, even promising, but it's not even close to being an answer and I can resist telling him as much.","Telling him that it's not even close to being an answer was forced upon me.",15,"1.19",0,"","target-negated",0,15.3043666666667,28
"1804","Then appropriately set new ones based on your own abilities and commitment. The Olympic swims by incredible athletes were awe-inspiring. The story continues to unfold about the impact that suit technology has on the sport and its future.","The story about the impact that suit technology has on the sport and its future has been unfolding previously",18,"88.52",0,"","target-original",0,11.8818333333333,28
"2227","What could you do that would be anyways near enough? I could feel the greatness of life and death, and the great world endless as the sky swelling out beyond this little one. I began to hear from that requirement that seems to come from the larger world.","I hadn't been hearing from that requirement that seems to come from the larger world.",5,"0.00",0,"","target-original",0,11.8818333333333,28
"656","Many of us seek it out specifically when we're in the mood for a meal that's lean. As a result, lots of dieters let their guard down at the sushi bar. Lots of dieters don't fail to detect the mayonnaise in California, spicy tuna and specialty rolls.","Lots of dieters attempted to detect the mayonnaise in California, spicy tuna and specialty rolls.",5,"0.25",0,"","target-negated",0,15.3043666666667,28
"653","  The sheriff's office said that Tillman was taken to University Hospitals Portage Medical Center, where he died.","Tillman was taken to University Hospitals Portage Medical Center, where he died.",17,"100.00",0,"","target-original",0,11.8818333333333,28
"adv_956","On Aug. 1 during an wide-ranging interview about the coming season, it was about five feet tall. Smith was proud of his horticultural skills. He started growing the plant shortly after taking over monumental task of turning around the Falcons in January 2008.","He hadn't been growing the plant before Aug 1 of this year.",24,"96.20",0,"","target-original",0,15.3043666666667,28
"24078c_filler","More generally, feminists reveal and question implied norms in language and hence in our consciousness, ranging from the application form's unmarried which suggests that marriage is the normal state (as parents of twins imply double births expected, referring to non-twins as singletons ) to more complex issues, such as those associated with terms like masculine and feminine .  Anomalies in language become evidence.","Feminists take spoken language as is and don't feel anyone should question word usage.",19,"71.95",0,"","filler",0,11.8818333333333,28
"adv_1731","That's one of the big things I've been working on. "" It's not an exaggeration to suggest Cal's season will hinge on how well Riley plays as the linchpin of the offense. Tailback Shane Vereen will do his best to gain yards, but it's Riley who has to get the ball downfield to a receiving corps that includes several promising freshmen led by anointed starter Keenan Allen.","Someone has to get the starter downfield",20,"100.00",0,"","target-original",0,11.8818333333333,28
"adv_1556","After her brief response, he turns away, though line 34 indicates she has not said all she needs to say. The Troubles Delwar Divined  Analyzing videotapes I made of the diviner Delwar Kari in 1996 and comparing them with those I had shot in 1992 uncovered both continuities and contrasts. Both sets of tapes do not reveal a formulaic declamation of the results of a numerological sort of calculation process, one that he has kept shrouded in mystery.","A numerological sort of calculation process has kept him shrouded in mystery.",21,"97.70",0,"","target-negated",0,11.8818333333333,28
"125173n_filler","I was old enough at the time that I knew what was going on.","I was old enough to know that Santa was actually my parents.",17,"44.61",0,"","filler",0,15.3043666666667,28
"549"," Latifah says she has experienced a ""backlash"" from actors who have said: ""' Well, damn, it ain't that many jobs, and you all taking them all. ' you can't stop us from acting.","We acted in the past.",25,"97.70",0,"","target-original",0,15.3043666666667,28
"1096","the Mephisto Waltz tenderly tempting. She didn't care about her own life or the fifty women the guards might shoot in retribution. I dared God to accuse me of murder.","It would take courage for God to accuse me of murder.",13,"0.13",0,"","target-original",0,15.3043666666667,28
"adv_607"," All the debate can finally be laid to rest. We know what happened to Jar Jar Binks after Revenge of the Sith, and what he's been doing since Return of the Jedi.","Revenge happened to Jar Jar Binks, and he's been doing something since Return of the Jedi.",27,"28.05",0,"","target-original",0,15.3043666666667,28
"2224","Yes, that's what Jim Thompson told me. He just lay there and held her and he didn't keep saying, somebody help me, even after they were on shore","he had been saying ""somebody help me""",21,"93.32",0,"","target-negated",0,15.3043666666667,28
"2191","An 8-ounce glass of whole milk contains nearly 5 grams of saturated fat; 20 grams is the recommended daily limit. Drinking three glasses a day would be the equivalent of eating 12 strips of bacon. If you enjoy milk, low-fat and skim are better choices than whole milk.","Whole milk is a choice.",18,"92.95",0,"","target-original",0,15.3043666666667,28
"adv_1174"," Milwaukee: Bucks coach Chris Ford and point G Sherman Douglas haven't been reunited in Milwaukee this season.","Sherman Ford and Chris Douglas were part of the same team earlier.",4,"98.11",0,"","target-negated",0,15.3043666666667,28
"1189","Instead, we assigned cases by subject matter to the attorney or paralegal specializing in that area of the law. Case selection criteria and specialization have evolved together. We reexamine priorities periodically and redirect staff resources as necessary to meet those priorities.","Priorities have previously been examined.",16,"92.72",0,"","target-original",0,11.8818333333333,28
"1953"," COLUMBUS #You never did. You did all the talking for both of us in the group, remember?","There were only two of us in the group at the time",15,"100.00",0,"","target-original",0,11.8818333333333,28
"adv_2480","We must teach more students because everyone needs to understand music. We must involve more students because inclusiveness builds program support from families and friends. Music teachers and communities should therefore assess the success of programs on at least three key criteria: Achievementthe scope and depth of what students learn; Participationhow many students benefit from music classes; andImpactwhether participating students are motivated and empowered to continue their musical involvement after moving to the next level.","Families and friends will move to the next level in music classes.",22,"75.21",0,"","target-original",0,15.3043666666667,28
"1171","They have the kid. And he says, This ain't for me. Betty eventually remarries.","Betty has been married before.",19,"100.00",0,"","target-original",0,15.3043666666667,28
"296"," He had rattled off his lines perfectly after the two gut-wrenching losses on Monday and Tuesday. the A's fell way behind early, came back to tie, then lost in extra innings in both extremely close games this past week.","The A's played two extremely close games this past week.",20,"100.00",0,"","target-original",0,15.3043666666667,28
"2434","JASON We get it from the person who sell it. RIVERA: And then you resell it","It has previously been sold",16,"100.00",0,"","target-original",0,15.3043666666667,28
"2068"," I think that whatever success I've had is because I really feel passionate about what I do. So it's a real thrill for me to meet all these writers, especially after reading their books.","I read their books",23,"100.00",0,"","target-original",0,15.3043666666667,28
"adv_991","I've worked obviously suspicious gobblers for an hour only to have them lose all wariness and come sprinting toward me when they spotted a hen or jake decoy. And I've had ""hot"" gobblers turn tail feathers and run the moment they caught sight of a decoy. You just never know how they'll react.","They will react calmly.",26,"45.51",0,"","target-original",0,15.3043666666667,28
"2052","<strong>Speaker B</strong>: Behind bars after allegedly going on a shooting spree.<br><strong>Speaker A</strong>: He could spend the rest of his life behind bars after gunning down his ex-business associate and his former brother-in-law.","He gunned down his ex- buisiness associate and his former brother-in-law",14,"100.00",0,"","target-original",0,11.8818333333333,28
"554","A fat-packed diet did little to motivate Vesta to attempt any activity other than singing on stage. And the little groove moves she performed on stage did little to burn off the calories she loaded up on night after night. When it became apparent that her career was at a crossroads, Vesta didn't continue to ignore the signs and the problem.","Vesta ignored the signs and the problem before.",25,"99.28",0,"","target-negated",0,6.07496666666667,54
"1790","Yes, I did, and that was my mistake, not coming clean a lot earlier. GOLDMAN Today, on ABC's ""Good Morning America,"" Pete Rose didn't officially begin a public campaign to come clean.","Pete Rose hadn't previously had an official public campaign to come clean",26,"94.61",0,"","target-negated",0,6.07496666666667,54
"1531","They carried him unconscious across the tent.  The doctor glared at both of the people carrying the unconscious man.","There were two people carrying the unconscious man.",4,"100.00",0,"","target-original",0,6.78715,54
"971","""Alive.""  Around the country, people didn't begin to rally, to gather goods to distrubte to those in need.","People hadn't previously been rallying and gathering goods.",5,"92.48",0,"","target-negated",0,6.78715,54
"adv_465","J. SCOTT TRUBEY AGRICULTURE Bird flu spreads at Minn. turkey farms A ninth Minnesota turkey farm has been hit by a form of bird flu that's deadly to poultry, this time in a large Jennie-O-Turkey Store operation that has 310,000 turkeys, federal authorities and company officials said Wednesday. The U.S. Department of Agriculture didn't say tests confirmed it was the same highly pathogenic H5N2 strain of avian influenza that infected eight other farms in Minnesota, the country's top turkey-producing state.","The U.S. Department of Agriculture infected eight other farms in Minnesota.",7,"0.00",0,"","target-negated",0,6.78715,54
"adv_95","But will it ever? "" The only way I could see it happening, ""says Page,"" would be if we could get together in a room and look each other in the eye and play and still be able to have a smile behind those eyes. Then I might think, ""Yeah, that's a good reason to consider doing something.' '"" If rock history has taught us anything, it's that not reuniting is not often a far better idea than getting back together only to disappoint the fans.","getting back together only to disappoint the fans is an idea they considered. ",21,"7.05",0,"","target-negated",0,6.07496666666667,54
"1474","So, students take ESL in the ABE program and then take their' real' studies with financial aid monies "" (M. Kritikos, personal communication, 1992).  Critics of financial aid for ESL students claim that many of these students do not intend to persist to degree completion and should therefore not be eligible for financial aid.","Many ESL students do not intend to persist to degree completion and should therefore not be eligible for financial aid.",22,"96.54",0,"","target-original",0,6.07496666666667,54
"29237n_filler","I sat soaking at about 100F, while an exuberant gentleman on my left, who was wearing his washcloth draped over his head, gave me his four words of  New York, Broadway, Niagara Falls, Grand Canyon .  The real cultural joy, however, lay in just immersing myself in this aura, evoking Dante and 8??, and watching the occupants through the steamy haze as they lathered, rinsed, and squatted on little plastic stools to shave before low-hung misted mirrors against the walls'all this before I slap-slapped back to my room to enjoy dinner on the floor.","I was soaking my feet specifically as they are sore.",23,"3.18",0,"","filler",0,6.07496666666667,54
"1852","<strong>Speaker A</strong>: Yes.<br><strong>Speaker B</strong>: Why?<br><strong>Speaker A</strong>: I've known Anthony for a while, not close, but I knew who he was.","Anthony was a person",24,"96.88",0,"","target-original",0,6.07496666666667,54
"adv_74","And again. Getting close to the court now, she watched the ball machine spitting the balls out while Bryan with his increasingly powerful arms rolled the streamlined chair rapidly from one side to the other. And it wasn't his same masterful stroke that was placing the balls back on the other side just where he wanted them.","something was placing the balls back on the same side just where he wanted them.",23,"93.98",0,"","target-negated",0,6.78715,54
"adv_2008","The proximate cause was physical, a failing heart. But the deeper cause was the strain his race for the presidency had placed on her mind and soul. In their desperation to cling to power, the partisans of John Quincy Adams hadn't recirculated and embellished the earlier libels against Rachel's character.","The earlier libels against John Quincy Adams character had been circulated before",3,"2.12",0,"","target-negated",0,4.95975,54
"1637"," Former Trump campaign chairman Paul Manafort and his associate Rick Gates fought in federal court Thursday to ""alleviate"" their GPS monitoring system, as well as the terms of their home confinement after both pleaded not guilty to 12 counts by a federal grand jury. Manafort and Gates appeared before Federal Judge Amy Jackson on Thursday afternoon, after being indicted as part of special counsel Robert Mueller's investigation into Russian meddling and potential collusion with Trump campaign officials in the 2016 presidential election.","Manafort and Gates were indicted as part of special counsel Robert Mueller's investigation into Russian meddling and potential collusion with Trump campaign officials in the 2016 presidential election.",4,"100.00",0,"","target-original",0,4.95975,54
"1179","And it still continues to be a struggle for many of us. COOPER Why isn't more being rebuilt IN THE Lower Ninth Ward?","Things have been built before in the Lower Ninth Ward.",3,"99.02",0,"","target-original",0,6.78715,54
"37368e_filler","The recorder captured the sounds of loud thumps, crashes, shouts, and breaking glasses and plates.","There were many loud noises captured on the recorder.",6,"100.00",0,"","filler",0,4.95975,54
"1225"," It's dangerous, of course, to anoint a champion before its time. Tom Brady said after beating the Colts, "" We're 9-0, and it really doesn't matter.","Tom Brady beat the Colts.",7,"100.00",0,"","target-original",0,4.95975,54
"1061","You really scared me when you said you were scared. '  I didn't say I was scared.","I was scared.",6,"100.00",0,"","target-original",0,6.78715,54
"1131","I was going to ask you if there was going to be any struggle... SERWER I don't see any problem at all because folks on both side of the aisle don't have tremendous respect for him.","There are two sides of the aisle.",9,"100.00",0,"","target-negated",0,4.95975,54
"299","<strong>Speaker A</strong>: He wanted to limit magazine size--sizes. And he wanted to impose a universal background check. Well, all three of those concepts that came up today are going to be on the floor of the United States Senate for a vote, and they're all going to lose.","There are three concepts that came up today.",8,"100.00",0,"","target-original",0,6.78715,54
"713","They had never actually had words about Sally but there had been a definite cooling-off since her arrival and Both men who were highly competent knew they were rivals for her favors.","There were two men who were highly competent.",9,"98.11",0,"","target-original",0,6.78715,54
"adv_1686","MASON  But four years ago, the king didn't die of cancer, leaving Queen Noor a widow.","The queen was dead before four years ago.",10,"0.00",0,"","target-negated",0,6.78715,54
"1786","The guests stop talking and dancing. Narrator 1: The clock stops chiming.","The clock was previously chiming",13,"100.00",0,"","target-original",0,4.95975,54
"740","I'm a middle-class guy, Leopoulos wrote, and I don't understand NAFTA. He urged the president to explain the treaty in terms he could comprehend. Clinton didn't rewrite his speeches keeping Leopoulos in mind.","Clinton's speeches were already written before Clinton considered Leopoulos's comments.",8,"98.62",0,"","target-negated",0,6.07496666666667,54
"325","On July 11, New York investor Leon Charney, who was outbid for United Press International last year by the London-based Middle East Broadcasting Center, said he was prepared to put up as much as $4 million to save the Post.  Steven Hoffenberg, a millionaire financier who briefly owned the Post this year, resurfaced July 10 with a plan that would give employees 75 percent of the paper and a group of investors 25 percent.","Steven Hoffenberg surfaced before.",9,"98.37",0,"","target-original",0,6.07496666666667,54
"530"," -- FOR playgoers, patiently sitting out summer movie releases and up to their mosquito-bitten ears in outdoor Shakespeare festivals, there is no more exciting or promising phrase in the language than ""the fall season.""","""The fall season. "" is a phrase in the language.",14,"100.00",0,"","target-original",0,4.95975,54
"98939n_filler","I liked that part.","That part was my absolute favourite and was far better than the other parts. ",15,"3.29",0,"","filler",0,4.95975,54
"1000",""" He just thinks it's so much bull--. He's not insecure in that way. We know who we are.","We are someone.",5,"100.00",0,"","target-original",0,4.95975,54
"23","It went on and on until I knew I'd gotten the wish I'd made down by the river. Oblivion. Landry collapsed heavily atop me.","Landry was standing before.",14,"100.00",0,"","target-original",0,6.07496666666667,54
"963","""Well, if you'll just stop talking for a minute, I'll take a stab at it."" He sighed and lowered his head into his hands. The heat didn't keep radiating from the lava rocks.","The heat had previosusly been radiatiating from the lava rocks.",15,"96.88",0,"","target-negated",0,6.07496666666667,54
"131721c_filler","At 8:23, the dispatcher tried unsuccessfully to contact the aircraft.","The dispatcher reached was able to contact the aircraft at 8:23.",8,"0.00",0,"","filler",0,4.95975,54
"adv_1230"," Still, after Johnson was fired he didn't get another big league managerial job until the Cincinnati Reds hired him in May 1993. He took them to the NL Championship Series last year before being swept by the Atlanta Braves.","Johnson was swept by the Atlanta Reds.",17,"0.00",0,"","target-original",0,6.07496666666667,54
