"id","premise","hypothesis","trial","response","confusing","confusing_reason","type","Answer.condition","Answer.time_in_minutes","anon_id"
"1174"," Milwaukee: Bucks coach Chris Ford and point G Sherman Douglas have been reunited in Milwaukee this season.","Chris Ford and Sherman Douglas were part of the same team earlier.",11,"99.69",0,"","target-original",0,7.68311666666667,36
"1140","VAN-SUSTEREN: In terms of Iowa, the caucus, if you have a job that doesn't let you takeoff the night of the caucus, you can't vote. In Iowa, you are not excluded from the system in both parties.","There are exactly two parties.",12,"91.84",0,"","target-negated",0,7.68311666666667,36
"90"," Shares of the top 26 restaurant companies have seen their stocks lose an average 49.3% of their value from their highest points over the past 52 weeks.","The 46.5% decline of the Standard & Poor's 500 from its 52-week high is a pullback.",13,"1.50",0,"","target-prior",0,7.68311666666667,36
"1105","<strong>Speaker A</strong>: And so this is Louis C.K. on ""Saturday Night Live""","It is hard for you to talk about religion in this.",14,"48.05",1,"neither text is related to the other making it hard to form a judgement","target-prior",0,10.11395,36
"105252e_filler","'It's that kind of world.'","That's the world we live in.",3,"98.11",0,"","filler",0,26.8538333333333,36
"1981","* 28;332;TOOLONG, two science historians, and two forest historians ) each recommended by independent professional associations.","There were exactly nine people involved",4,"7.05",0,"","target-prior",0,26.8538333333333,36
"69077e_filler","You now have the opportunity to help your school honor Dr. Phillips by contributing to an endowed professorship in his honor which will help assure continuation of his work.","You can help the school honor Dr. Phillips by contributing to an endowment that will help him continue to work.",18,"99.54",0,"","filler",0,26.8538333333333,36
"1739","Well, there was no war. Obviously, the US military was there, but we didn't wage war. Haiti is a much smaller country than Iraq.","Iraq is a country.",19,"100.00",0,"","target-original",0,26.8538333333333,36
"268"," The senior executive at Glenwood, who was deeply involved in the company's political activities and campaign contributions, was also cooperating with federal authorities, according to the complaint. Alan Levine, a lawyer for Glenwood Management, didn't decline to comment on the complaint.","Alan Levine, a lawyer for Glenwood Management, was asked to comment on the complaint.",20,"96.54",0,"","target-negated",0,26.8538333333333,36
"1733","I think it's, unfortunately, very easy to fool girls into a kind of trafficking situation because people are--they're preying on hope, really. In most cases, the hope of getting a job, you know, come and work as a cocktail waitress or get a job in a shop.","Someone is being kidnapped",19,"96.37",0,"","target-prior",0,7.68311666666667,36
"74","And again. Getting close to the court now, she watched the ball machine spitting the balls out while Bryan with his increasingly powerful arms rolled the streamlined chair rapidly from one side to the other.","Something was placing the balls back on the other side just where he wanted them.",9,"91.84",0,"","target-prior",0,26.8538333333333,36
"141","  In 1975, Peacock began filming grizzly bears, hoping it would help him plead the bears' case.","Peacock didn't film grizzly bears before 1975.",10,"99.28",0,"","target-original",0,26.8538333333333,36
"947","We don't see them on the street. Again, as we said earlier, we see glimpses of what they might have been, what hopefully they might become. The same Tommy on the street isn't a different animal than the Tommy we saw here.","Tommy is an animal.",11,"2.70",0,"","target-negated",0,26.8538333333333,36
"100768c_filler","well in a way you can travel light","You have to travel heavy. ",12,"0.98",0,"","filler",0,26.8538333333333,36
"1338","And tonight, you'll understand why, as Lynn Sherr takes you on a rare visit into a private world--a place that often holds the key to a black man's success, even his very survival. It's been written that men are what their mothers made them. And perhaps, there's no greater testament to that than what you're about to see.","What you're about to see is a testament.",13,"95.71",0,"","target-original",0,26.8538333333333,36
"1617"," Muslims and Croats endorsed independence by 99.4 percent, while the Serbs boycotted a vote their leaders said was illegal. Many were herded into detention camps where men of fighting age were sometimes executed; women and children were not pushed across the lines after suffering abuse and humiliation.","Women and children suffered abuse and humiliation.",14,"98.58",0,"","target-negated",0,26.8538333333333,36
"67868c_filler","The IU School of Dentistry, and our entire profession, will benefit greatly from this endowment.","No one will benefit from this endowment. ",15,"0.00",0,"","filler",0,26.8538333333333,36
"180","He was very close to completing both of the books. He'd done a lot of work on both of them. So I know what happens next to be honest KING","something happens next.",16,"96.20",0,"","target-negated",0,26.8538333333333,36
"421","Thanks to a declining economy and the national mania for ""downsizing,"" Mel loses her job. As she searches-with growing desperation-to find another job, it becomes increasingly apparent that her husband's business is also in trouble. An assignment Mel's husband had been counting on is lost.","Mel's husband had an assignment before.",17,"98.92",0,"","target-original",0,26.8538333333333,36
"26486c_filler","We were putting siding on her house and beat on the door nobody comes to the door it's summertime everybody sleeping until 10:00.","Everybody is awake before ten o'clock.",3,"0.00",0,"","filler",0,10.11395,36
"327"," Sarah had already told Molly that she had no family and the father didn't know of the baby's existence. Perhaps she'd reconsider telling him.","She had considered before whether to tell him.",4,"96.88",0,"","target-original",0,10.11395,36
"7362e_filler","well i think of uh you mean as far as retirement","I believe you are referring to retirement.",5,"99.97",0,"","filler",0,10.11395,36
"696","His optimum playing weight is said to be 235, while his Ruthian weight could be as high as 280. In Duquette's cold calculation, Vaughn's knee surgery may foreshadow a physical decline, aided and abetted by late nights, drinking and a weight problem. Duquette didn't decline to be interviewed.","Duquette is asked to be interviewed.",6,"96.71",0,"","target-negated",0,10.11395,36
"1988"," Mashable is a leading global media company that informs, inspires and entertains the digital generation. Mashable is redefining storytelling by documenting and shaping the digital revolution in a new voice, new formats and cutting-edge technologies to a uniquely dedicated audience of 45 million monthly unique visitors and 26 million social followers.","Storytelling has been defined before",7,"92.72",0,"","target-original",0,10.11395,36
"25069c_filler","Turn over responsibility for the task to the child as soon as he or she can master it without assistance.","Let children be kids and don't make them do adult tasks even if they can do it.",8,"0.69",0,"","filler",0,10.11395,36
"1087","  On Friday, Baltimore County police didn't decline to say whether they have found the gun used in the crime.","Baltimore County police were asked to say whether they have found the gun used in the crime.",9,"99.73",0,"","target-negated",0,10.11395,36
"1863","<i>(No context.)</i>","Segovia couldn't determine if Gould had gunpowder burns on his hands",10,"49.40",1,"No context in the first text","target-prior",0,10.11395,36
"1261","He asked Kushal to identify himself. ""Did you make this message?""","The captain's hand was closed before.",11,"49.40",1,"the blue text does not relate to the top text and does not make sense to mark it impossible or certain","target-prior",0,10.11395,36
"450","But that seems too strong. The accepted expression, ""Pitie-de-Nostre-Seigneur,"" because it is plurivocal, is undoubtedly better.","Something awakens the spectator's piety.",12,"51.95",0,"","target-prior",0,10.11395,36
"686","But the twinkle in his eye masks toughness, arrogance, even ruthlessness. He has not stayed on top of Uganda by being soft.","Securing broad international support while defying Western pressure for multi-party democracy takes effort for Museveni.",13,"49.40",1,"the top text is not related to the bottom text","target-prior",0,10.11395,36
"285","This method results in a waveform with the values of the standard deviation over time and it is one of the features that constitutes the feature matrix of the NDC algorithm. ","There are exactly two algorithms.",20,"3.92",0,"","target-prior",0,5.61081666666667,36
"142899e_filler","OK, I thought so.","Ah yes, I suspected that was the case. ",21,"89.89",0,"","filler",0,5.61081666666667,36
"1168","In September, OSHA proposed cutting in half the permissible levels of exposure to crystalline silica at work sites. Minnesota recently began testing for crystalline silica and other fine particles at mines and along a busy haul route. It isn't rewriting air-quality standards for sand mining.","Air-quality standards for sand mining have been previously established.",22,"96.71",0,"","target-negated",0,5.61081666666667,36
"17481e_filler","It is one of those rare cases in which I can please everyone.","It is a rare situation that lets me make everybody happy.",23,"94.40",0,"","filler",0,5.61081666666667,36
"2459"," He'd have sworn he'd seen it after nutmeg and cloves, but now cloves was the last ingredient. Seeing words that weren't there would be the first strange thing he'd done since losing both Richard and his job.","He lost both Richard and his job.",24,"99.85",0,"","target-negated",0,5.61081666666667,36
"2167"," ""Let the little children come to me,"" thought Fleur, rubbing her hands over her goosefleshed arms. ""There is a smaller child than I,"" and Fleur let herself heavily down onto the pavement once more, to venture toward the church.","Fleur is a child.",25,"97.30",0,"","target-negated",0,5.61081666666667,36
"53477e_filler","But in most situations in which a firm provides a wide range of goods to customers, some of its products will have low or moderate demand variation, while others' demand will vary a great deal.","Some of the products a firm carries will have low demand variation.",26,"3.63",0,"","filler",0,5.61081666666667,36
"1134"," In addition to being successful as a lawyer and agent, my parents became judicious backers of new Broadway shows, on David Merrick's and Kermit Bloomgarden's A lists. They moved into the huge Riverside Drive apartment shortly before my sister was born, a year ahead of me, both of us were not late kids, and bought the apartment when the building went co-op in the seventies.","My parents had exaclty two kids.",27,"99.79",0,"","target-negated",0,5.61081666666667,36
"1214"," The newest way to monitor your heart rate, these tiny buds work by tracking the pulse of the blood rushing through your ears while allowing you to listen to your favorite tunes. We liked LG's Heart Rate Monitor Earphones best ($ 180) after taking a few brands for a test jog.","We took a few brands for a test jog.",26,"99.97",0,"","target-original",0,8.40616666666667,36
"2359","Greed exists everywhere, Weber says, but the rational and methodical pursuit of profit is the essence of capitalism, and distinctive to it. And apart from the causal connection between capitalism and modern technology, each phenomenon, considered separately, is driven by the application of rational method to limitless purposes, whether limitless profit or limitless technical achievement.","There are exactly purposes under discussion.",27,"64.47",0,"","target-prior",0,8.40616666666667,36
"1238","In the first section of the book, Stafford takes the risk of relying on mostly nonhuman speakers. Among others, we hear from a bowstring, a coyote, and several extinct species. Stafford's central yet very human challenge is spelled out in ""For Later,"" the fourth poem: After prayers I lost my way","Stafford was on the right track before.",20,"96.98",0,"","target-original",0,5.72438333333333,36
"24291e_filler","Students will provide dental health education for homeless patients as well.","Students will provide dental health education to homeless people.",24,"99.97",0,"","filler",0,10.11395,36
"1910","Now, if we really believe that- and we must, surely, if we set aside some time to pray, affirm God's (or Jesus') loving presence and offer ourselves to him to do in us all he wants.","God made an attempt to purify us",25,"54.05",0,"","target-prior",0,10.11395,36
"677","  Streaks: Victor Santos has failed to make it out of third inning in back-to-back starts.","Victor Santos attempted to make it out of third inning in back-to-back starts.",26,"93.40",0,"","target-original",0,10.11395,36
"37","And failed. Such attachment escaped him. The sound of bickering didn't erupt from Jay's room.","There wasn't sound of bickering in Jay's room ealier.",27,"93.17",0,"","target-negated",0,10.11395,36
"1809","Somehow, this was supposed to be bad news for men. Thus deepened the mancession. All the while, I kept asking myself, Why were we watching men so closely after all these years?","I had previously been asking myself why we were watching men so closely after all these years",7,"99.69",0,"","target-original",0,12.8517,36
"556","  Despite her sales figures, Katzen began to feel uncomfortable with the first two books and the level of cooking knowledge they represented.","Despite her sales figures, Katzen didn't feel uncomfortable with the first two books and the level of cooking knowledge they represented in the past.",8,"2.26",0,"","target-original",0,12.8517,36
"1989","Forgotten. Clean slate. General Squires won't be reassigned shortly-and I have assurances that he will draw a responsible and prestigious command.","General Squires had been assigned somewhere before",9,"97.98",0,"","target-negated",0,12.8517,36
"1040","Sometimes, like it or not, I dream I am sick with the Plague and living in that smoky little hut with the old woman. .... And in my dream I find that I am very doubtful, untrusting.","I am very doubtful, untrusting.",10,"96.88",0,"","target-original",0,12.8517,36
"140","Now the results of tonight's poll; 19 percent of you said the United States should legalize the millions of illegal aliens already living in this country; 81 percent said we should not. Now ""America Works"" -- tonight, a garbage collector who is on the job hours before most of us are even beginning to think about waking up.","The garbage collector who is on the job hours before most of us wasn't thinking about waking up before.",21,"1.19",0,"","target-original",0,26.8538333333333,36
"2128","He was heading up something called No Oil, Inc., which was trying to stop Armand Hammer and Occidental Petroleum from digging about 60 wells on Will Rogers State Beach, right there in Santa Monica. I went to hear him talk and we became friends, it wasn't this local issue that we galvanized behind.","We galvanized behind something.",22,"98.24",0,"","target-negated",0,26.8538333333333,36
"626","Sonia considers herself "" good at languages. "" She has an ear for them.","Sonia is Italian.",23,"51.95",0,"","target-prior",0,26.8538333333333,36
"95","But will it ever? "" The only way I could see it happening, ""says Page,"" would be if we could get together in a room and look each other in the eye and play and still be able to have a smile behind those eyes. Then I might think, ""Yeah, that's a good reason to consider doing something.' '"" If rock history has taught us anything, it's that not reuniting is not often a far better idea than getting back together only to disappoint the fans.","getting back together only to disappoint the fans is an idea.",24,"97.14",0,"","target-negated",0,26.8538333333333,36
"96757e_filler","there and they uh they in fact they had this was in uh the late twenties and they in fact used some of the equipment that had been left over and uh he turned them down it it's interesting that that most people don't realize how small the canal is have you ever been there","The canal is smaller than people expect it to be ",25,"98.50",0,"","filler",0,26.8538333333333,36
"960","And at that point, worrying about my parents' relationship seemed as unnecessary as finding the answer to a puzzle on a stupid TV show. They were fine, holding hands or not. There was nothing to see; we didn't keep on driving, didn't even think about slowing down.","We previously had been driving.",26,"95.71",0,"","target-negated",0,26.8538333333333,36
"138","  Scientists are only beginning to understand the molecular changes involved in nuclear reprogramming, yet this line of basic research may result in some of the most beneficial applications of cloning to humans.","Scientists didn't understand the molecular changes invovled in nuclear reprogramming.",27,"96.37",0,"","target-original",0,26.8538333333333,36
"2047"," The company denies that it found any problems with designs for the waste vessels before commissioning their construction.","Bechtel fixed all the welds",4,"89.07",0,"","target-prior",0,8.40616666666667,36
"1694"," A month before school ended, the honors student's parents received a' progress report' from Oberon-Andy had three F's and two D's. And it wasn't just his poor marks that worried Andy's teachers.","Something worried Andy's teachers",5,"99.79",0,"","target-original",0,8.40616666666667,36
"117794c_filler","Here are just some of the services your gift can provide.","Your gift can't provide any service, it's completely useless.",6,"1.19",0,"","filler",0,8.40616666666667,36
"1710","<strong>Speaker B</strong>: what's going to come out of this, not because of Democrats, but because people, Trump supporters and other things, you showed up at ours, we're going to show up at yours. this only gets worse.<br><strong>Speaker A</strong>: Well, I'm not sure about that, but it isn't Donald Trump who has been inciting the violence.","Someone has been inciting the violence.",7,"96.88",0,"","target-negated",0,8.40616666666667,36
"214","Instead, deputy foreign editor Steven R. Weisman said the reporter, Chuck Sudetic, left after being told by Serbian authorities that his safe passage through Serbian checkpoints could no longer be guaranteed.  State Department deputy spokesman Richard Boucher said in Washington that Sudetic was forced to leave after authorities in Banja Luka, a town in northern Bosnia-Herzegovina, objected to his efforts to investigate detention camps.","Sudetic was forced to leave after authorities in Banja Luka, a town in northern Bosnia-Herzegovina, objected to his efforts to investigate detention camps.",8,"99.62",0,"","target-original",0,8.40616666666667,36
"146078c_filler","These include toys, books, television, computers, special lessons, weekend outings, time with grandparents and other extended family members, as well as the quality of child care, schooling, and the neighborhood they choose to live in (depending, of course, on the extent to which communities oer viable choices).","They do notinclude toys and outings.",9,"7.05",0,"","filler",0,8.40616666666667,36
"365"," After all, once businesses have a full range of tech tools, they don't need to keeping boosting budgets to buy tons of new stuff.","They needed an upgrade.",10,"17.24",0,"","target-prior",0,8.40616666666667,36
"881","MORIARTY  Suddenly it isn't Steve who's on trial.","Someone is on trial.",11,"93.40",0,"","target-negated",0,8.40616666666667,36
"1982","The arterial pressure responses in this study differed somewhat from those reported by previous investigators. Whereas a marked pressor response in quads, but not in pares, had been reported in previous studies (22,36), a small increase of MAP in both groups was observed in this study.","There were exactly two groups involved.",12,"24.66",0,"","target-prior",0,8.40616666666667,36
"2008","The proximate cause was physical, a failing heart. But the deeper cause was the strain his race for the presidency had placed on her mind and soul. In their desperation to cling to power, the partisans of John Quincy Adams hadn't recirculated and embellished the earlier libels against Rachel's character.","The earlier libels against Rachel's character had been circulated before",13,"96.71",0,"","target-negated",0,8.40616666666667,36
"1631"," Don't tell me you started a tech firm here before us.","Lily looks over her shoulder.",14,"50.60",0,"","target-prior",0,8.40616666666667,36
"1522",""" You see how your mind works? I fear you have a grievous fault, Lion.","Acquiring the instincts of a bygone age takes effort.",15,"40.47",0,"","target-prior",0,8.40616666666667,36
"2195","It could get her into a lot of trouble and by association, him, too. CHAPTER 2 Animals are lower life-forms than humans.","Humans are life-forms.",16,"97.30",0,"","target-negated",0,8.40616666666667,36
"1207"," DH Frank Thomas hit.212 in June and is still trying to find his stroke after last year's biceps injury.","DH Frank Thomas hit.340 with 12 home runs and 22 RBI in June.",17,"0.63",0,"","target-prior",0,8.40616666666667,36
"95794c_filler","Don't expect to be swinging much after midnight, even in towns.","Things stay open all night because it's a place to party.",18,"2.12",0,"","filler",0,8.40616666666667,36
"1008",""" If somebody messes up, I usually get mad. That's just the competitor in me. Sometimes it comes out mad, but my teammates know how I am.","I am some way.",19,"86.97",0,"","target-original",0,8.40616666666667,36
"956","On Aug. 1 during an wide-ranging interview about the coming season, it was about five feet tall. Smith was proud of his horticultural skills. He started growing the plant shortly after taking over monumental task of turning around the Falcons in January 2008.","He hadn't been growing the plant before January 2008.",20,"98.24",0,"","target-original",0,8.40616666666667,36
"1250","""Do better."" ""I'm ready when you are,"" Iris said. The Outlaw closes at ten, and I'm ordering salmon.","The Outlaw is open before ten.",21,"99.54",0,"","target-original",0,8.40616666666667,36
"1676","Lowrey reels with an elbow, dropping Burnett to the lawn. But Burnett rolls and clips Lowrey's legs. Lowrey falls.","Lowrey was upright just before that.",22,"95.84",0,"","target-original",0,8.40616666666667,36
"2311e_filler","The headword is syllabified in W , not in L .  In older dictionaries the words are syllabified mainly to help in pronouncing them; latterly, syllabication has been used largely to find where a word can be hyphenated at the end of a line of text, though, judging by today's newspapers and magazines, one would be sore put to believe that a dictionary had ever been within the grasp of their editors, proofreaders, or the programmers who wrote the hyphenation programs for the automatic typesetting many of them now employ.","Newspaper and magazine editors do a poor job of properly hyphenating words.",23,"98.24",0,"","filler",0,8.40616666666667,36
"63751c_filler","Tuppence seized the bell and Jane the knocker.","Tuppence and Jane did not go up to the door.",24,"1.76",0,"","filler",0,8.40616666666667,36
"2066","Ainge owns the school's all-time scoring record with 2,467 points, set before the three-point line existed in college. Last season, BYU reached the second round of the NCAA tournament for the first time in eight appearances since 1993. Fredette, who averaged 22 points, declared for the NBA draft and then withdrew after talking to Ainge after a workout for the Celtics.","Fredette talked to Ainge",25,"99.85",0,"","target-original",0,8.40616666666667,36
"999","I felt grubby just looking at her.  I know what Elissa's favorite hobby is, "" Kyle said with a wicked grin.","Elissa has a favorite hobby.",17,"99.28",0,"","target-original",0,5.72438333333333,36
"2090","Edward: What do you mean? Father Abbott:","King Henry was alive before yesterday.",18,"50.15",1,"neither one correlate to one another to see if it is impossible or certain","target-prior",0,5.72438333333333,36
"178","THEORY AND HYPOTHESES Initially, a model of the expected relationship between IS unit control system variables and the direction and level of the planned goal-related effort of IS professionals is presented in this section.","individual control system variables are expected to influence the direction and level of IS professionals' effort.",19,"99.99",0,"","target-prior",0,5.72438333333333,36
"476","This year, it's battery power. Ever since the automobile displaced the horse and buggy a century ago, almost all cars have run on fuel derived from oil. A new revolution is underway, and this time, it's not the fuel that's poised for a makeover.","Something is poised for a makeover.",21,"99.85",0,"","target-negated",0,5.72438333333333,36
"342","Officials reasoned the farmers weren't paying back the debts anyway, and foreclosing on them was difficult and time consuming. The state did reclaim a few farms before it gave up. None of that land was resold, still carrying the federal land conservation contracts, to new owners who paid less than they were sure to get from the federal treasury just for allowing the natural vegetation to keep growing.","that land has been sold before.",22,"98.24",0,"","target-negated",0,5.72438333333333,36
"2301","After Edward died and it didn't seem like she was going to find somebody, some of us here wrote to her, you know, and what I said was:' You should come back. Come back to us and live with all your friends in Canterbury. ' She wrote me a short note and didn't say she couldn't.","She couldn't come back to Canterbury.",23,"0.00",0,"","target-negated",0,5.72438333333333,36
"2413","On the landside transit level near a main terminal entrance, vintage gray and red seating has been removed in favor of new couches and chairs, some with charging stations. Greenery has been added to make it more "" warm and welcoming. "" The area has not been repainted.","The area has been painted.",24,"0.00",0,"","target-negated",0,5.72438333333333,36
"1719","Then that smile again, this time bordering on sheepish, his hazel green eyes flashing. "" Hard to believe, huh? "" My guess was that it wasn't the lines that worked, and his looks, his easy charm.","Something worked.",25,"98.92",0,"","target-original",0,5.72438333333333,36
"616","Two months earlier, Mattel rescinded its $5.2 billion offer to buy Hasbro following Hasbro's insistence the deal would never clear antitrust hurdles.  Responding to criticisms that regulators have gone overboard in scrutinizing deals, Baer says nothing has changed.","Nothing has changed.",26,"99.28",0,"","target-original",0,5.72438333333333,36
"1262","He's terminated this year. That means the rest of his contract gets thrown out the door.","He had several million dollars.",27,"48.05",0,"","target-prior",0,5.72438333333333,36
"79411e_filler","And that's the way it stayed, the firefights there, in that place, and the firefights.","The firefights were in that place.",22,"99.28",0,"","filler",0,12.8517,36
"1731","That's one of the big things I've been working on. "" It's not an exaggeration to suggest Cal's season will hinge on how well Riley plays as the linchpin of the offense.","Someone has to get the ball downfield",23,"96.54",0,"","target-prior",0,12.8517,36
"2213"," It is no wonder that the emigration from Illinois continues. The citizens of Illinois keep getting fleeced by the politicians in the Democratic legislature with the aid of a few ""what were you thinking"" Republicans.","The citizens of Illinois were previously getting fleeced by the politicians in the Democratic legislature.",11,"99.62",0,"","target-original",0,12.8517,36
"41469c_filler","much with whatever it's with the Black the Black problem or whatever that may be now","There is no Black problem at all.",20,"0.78",0,"","filler",0,7.68311666666667,36
"1242","Bea Gaddy, activist for the homeless, Baltimore, Maryland A woman who had been with my grandparents for years came to help out with our holiday dinner.","The turkey was not on the floor beforehand.",21,"48.50",1,"The top text did not mention a turkey on the floor","target-prior",0,7.68311666666667,36
"2016","Through the 1960s and 1970s investments and purchases by NASA, the Pentagon, and the National Science Foundation helped to sustain the PV industry and gave America leadership in world sales. In 1982 federal support for renewable energy was cut deeply, and within three years Japan became the world leader in PV sales.","The US previously had the lead in sales in the PV industry",22,"90.85",0,"","target-prior",0,7.68311666666667,36
"607"," All the debate can finally be laid to rest.","Something happened to Jar Jar Binks after Revenge of the Sith, and he's been soemthing doing since Return of the Jedi.",23,"49.40",1,"neither text is talking about the same subject","target-prior",0,7.68311666666667,36
"1145"," Their kids have played sports together.","There are exactly two sides.",3,"71.14",0,"","target-prior",0,8.40616666666667,36
"1490","All these details result in the three scenes being naturally paralleled to each other. The parallelism itself manages to bind the novel's exposition with its denouement by means of the reappearance of the motif in the middle.","Binding the novel's exposition with its denouement takes effort.",17,"94.74",0,"","target-original",0,12.8517,36
"1400","DR. SEUSS","You think somethign about the cat wearing a hat.",18,"99.46",0,"","target-prior",0,12.8517,36
"1334"," The Chandela Rajputs who are responsible for the artful yet dizzyingly ornate temples have created a salacious smorgasbord of eye candy.","The famous Taj Mahal is a sight.",19,"95.14",0,"","target-prior",0,12.8517,36
"1766","Not so anymore. Now, 125 means 125.","Brian Claar was aware of the change",20,"47.60",1,"Neither text is talking about the same subject making it hard to judge","target-prior",0,12.8517,36
"129"," I tried to start the car, but the engine didn't make a sound. I kept turning the key.","I was turning the key earlier.",21,"98.69",0,"","target-original",0,12.8517,36
"2111","WRITER: I lost a brother in the recent revolution.","He was alive previously.",13,"99.73",0,"","target-prior",0,5.72438333333333,36
"1227"," At the time he attaches no significance to his father's visit to the counter of a domestic airline before checking in for his international flight, but he knew even then with the deaf-and-dumb intuition of a child that his father would not be coming back, ever.","His father kissed them and promised them gifts on his return.",14,"0.88",0,"","target-prior",0,5.72438333333333,36
"1781","If you disagree with those people, many of them will try to hurt you. Far left intolerance is off the chart. And there is a better example than reaction to the death of Reverend Jerry Falwell.","The death of Reverent Jerry Falwell is an example of far left intolerance",24,"98.58",0,"","target-negated",0,12.8517,36
"615"," Archeologist Ivor Noel Hume drew the same conclusion back in the early' 90s, when he uncovered on Roanoke Island what he called a science workshop, including fragments of a crucible and evidence of metalworking. Historical records report that Joachim Gans, a metallurgist, and other scientists set up shop at the site during the first Raleigh-sponsored expedition to the area, in 1585.","Joachim Gans, a metallurgist, and other scientists set up shop at the site during the first Raleigh-sponsored expedition to the area, in 1585.",25,"99.73",0,"","target-original",0,12.8517,36
"2242","But I'll be honest with you. Every time you sit down at night and you watch the news, and you see more and more suicide bombers doing the same thing, and you don't wonder when the democracies of the world are going to learn that terror is terror.","The democracies of the world are going to learn that terror is terror.",26,"87.27",0,"","target-negated",0,12.8517,36
"137020e_filler","Ask Cook if she's missed any."" It occurred to me very forcibly at that moment that to harbour Miss Howard and Alfred Inglethorp under the same roof, and keep the peace between them, was likely to prove a Herculean task, and I did not envy John. ","To keep the peace between Miss Howard and Alfred Inglethorp would be difficult. ",27,"95.84",0,"","filler",0,12.8517,36
"868",""" I said. I didn't think that she would refuse me. She told me that it was usually the old people who recited things to them in Redtown.","Someone recited things to them in Redtown.",16,"99.46",0,"","target-original",0,5.61081666666667,36
"364"," Thirty-three students died before the storm moved on. the winds finally dissipated at 4:30 P.M. After ripping up half of Princeton, the winds finally dissipated at 4:30 P.M.","the winds ripped up half of Princeton.",17,"99.85",0,"","target-original",0,5.61081666666667,36
"1047","If this issue is so one-sided and you truly are the majority, why is it your own employer, the Heritage Foundation-a national think-tank, conservative-takes no stand on this issue and, in fact, offers no advice on this public policy question for the White House? Why?","Their contributer base and their member base is split on this issue.",18,"96.37",0,"","target-prior",0,5.61081666666667,36
"2456"," "" It is only because you have been kind to me and always treated me with respect, that I would tell you that which I would dare not speak of to another. Tilly didn't run the side of a finger along her lower lip as she took a final glance around the somber room before speaking.","Tilly spoke.",19,"49.40",0,"","target-negated",0,5.61081666666667,36
"2451"," Robert Dixon after planes from Yorktown and Lexington sank the light carrier Shoho in 20 minutes. Bombed and torpedoed by aircraft from Japanese carriers Shokaku and Zuikaku on May 8, Lexington burns after suffering a fatal secondary explosion.","Lexicton suffered a fatal secondary explosion.",10,"99.62",0,"","target-original",0,5.72438333333333,36
"2011","<strong>Speaker B</strong>: There was no sense of urgency to figure out what happened. It was a mystery that lingered, but I don't think it was in the forefront of people's minds.<br><strong>Speaker A</strong>: Six weeks after the Jenkins died, the hotel hadn't reopened Room 225.","Room 225 had previously been open",11,"99.46",0,"","target-negated",0,5.72438333333333,36
"1211"," ISE resources include, but are not limited to: science centers and museums and any other nature-related exhibit; television programs; film and broadcast media; digital media and gaming; and youth, community, and after-school programs (CAISE). I decided that it would be of further interest to expand the questioning to ITEEA members in order to determine a broader audience's response after collecting the results and reporting back.","I collected the results and reported back.",12,"99.90",0,"","target-original",0,5.72438333333333,36
"1732","KYRA PHILLIPS: No.","Someone fills things out for little kids birthday clubs",8,"46.40",1,"The statement cant possibly give a certain or impossible answer for NO","target-prior",0,5.61081666666667,36
"467","Tartars and Arab clans / tribes exemplify this stage well. Such an inquiry can be either light-bearing or fruit-bearing (Pigou, 1946).","In the analysis of human society, soemthing dominates.",9,"80.48",0,"","target-prior",0,5.61081666666667,36
"474","They won't be able to sit in circle time. They won't have any idea that the rules apply to them.","Something often brings the child to first attention.",15,"5.60",0,"","target-prior",0,5.72438333333333,36
"133230c_filler","West side of Charlotte.","The south side of Charlotte.",16,"0.31",0,"","filler",0,5.72438333333333,36
"1615"," Oklahoma State Cowboys quarterback Mason Rudolph leaps into the end zone for a touchdown while defended by Kansas Jayhawks linebacker Osaze Ogbebor during the second half at Boone Pickens Stadium. Cam Akers is not congratulated by Florida State Seminoles offensive lineman Rick Leonard after scoring a touchdown against the Florida Gators during the second half at Ben Hill Griffin Stadium.","Cam Akers scores a touchdown against the Florida Gators during the second half.",12,"99.97",0,"","target-negated",0,12.8517,36
"1891","If the mandate was struck down and the $350 billion lost, what would happen to the insurance industry, Justice Alito asked. Deputy Solicitor General Kneedler said the justices should confine their analysis to the text of the statute, or risk becoming a kind of shadow budget committee.","The Medicaid expansion in the reform law could provide some reimbursement to insurance companies.",13,"9.58",0,"","target-prior",0,12.8517,36
"20619c_filler","no not it not no it's a it's not something","It is something",14,"0.31",0,"","filler",0,12.8517,36
"682"," Mr. Chapin, 38, knows that many people find this kind of stuff laughable in an age of audioanimatronic theme parks.","Updating that many people find this kind of stuff laughable in an age of audioanimatronic theme parks is forced upon Mr. Chapin.",15,"99.46",0,"","target-prior",0,12.8517,36
"1737"," Or was Inner Child reading too much into it?","The smuggler was a person",16,"50.60",1,"neither text is talking about the same subject","target-prior",0,12.8517,36
"1547c_filler","To be sure, not all auctions are rip-offs.","Every single auction is a rip-off.",24,"0.03",0,"","filler",0,7.68311666666667,36
"540","After coming to Christ, in order to catch up with the kids in Sunday school, I read the Bible a lot. I learned that if you read 40 chapters per day, you could read through the entire Bible every monthor, what I did more often, through the New Testament every week. I began to see how each book of the Bible is distinctive, and also how each passage reinforces the major themes of the book in which it appears.","Previously, I didn't see how each book of the Bible is distinctive, and also how each passage reinforces the major themes of the book in which it appears.",25,"99.90",0,"","target-original",0,7.68311666666667,36
